Ranger Serial Number:,,,,,,,,
UTC time,Local time,LocationID,PM1 (ug/m3),PM2.5 (ug/m3),PMrsp (ug/m3),PM10 (ug/m3),TSP (ug/m3),Status(f:fail a:aging w:warming-up z:zerocal c:spancal)
3/12/2024 13:07,3/13/2024 0:07,15,46.4,203.5,659.2,1797.2,2681.7,
3/12/2024 13:08,3/13/2024 0:08,15,46.8,206.3,663.9,1787.7,2661.1,
3/12/2024 13:09,3/13/2024 0:09,15,47,212.9,688.7,1784.3,2635.5,
3/12/2024 13:10,3/13/2024 0:10,15,46.8,208.5,706.5,1857.7,2752,
3/12/2024 13:11,3/13/2024 0:11,15,44.6,197.9,719.7,2008.9,3010.9,
3/12/2024 13:12,3/13/2024 0:12,15,45.6,207,731.2,1975.9,2943,
3/12/2024 13:13,3/13/2024 0:13,15,47.3,218.1,734,1892.4,2792.1,
3/12/2024 13:14,3/13/2024 0:14,15,46.3,211.9,750.9,1988.6,2950,
3/12/2024 13:15,3/13/2024 0:15,15,45.9,211.2,757.8,2001.6,2967.7,
3/12/2024 13:16,3/13/2024 0:16,15,47.5,218.8,741.2,1901.5,2802.5,
3/12/2024 13:17,3/13/2024 0:17,15,48.6,221.4,723.7,1812.1,2657.2,
3/12/2024 13:18,3/13/2024 0:18,15,48.9,224.9,708.7,1741.2,2542.8,
3/12/2024 13:19,3/13/2024 0:19,15,50.2,227.8,697.8,1678.1,2439.1,
3/12/2024 13:20,3/13/2024 0:20,15,50.2,227.4,683,1657.1,2413.3,
3/12/2024 13:21,3/13/2024 0:21,15,47.1,209.4,654.3,1740.7,2584.9,
3/12/2024 13:22,3/13/2024 0:22,15,48.9,213.8,647.6,1622.9,2380.4,
3/12/2024 13:23,3/13/2024 0:23,15,46.2,203.8,661.9,1796.8,2678.8,
3/12/2024 13:24,3/13/2024 0:24,15,43.9,191.8,688.2,2000.9,3021.5,
3/12/2024 13:25,3/13/2024 0:25,15,40.9,172.2,700.2,2218.4,3399.4,
3/12/2024 13:26,3/13/2024 0:26,15,44.6,196.3,687,1960,2949.6,
3/12/2024 13:27,3/13/2024 0:27,15,47.3,208.5,661.1,1779.9,2649.3,
3/12/2024 13:28,3/13/2024 0:28,15,46.1,200,636.3,1769.3,2650.2,
3/12/2024 13:29,3/13/2024 0:29,15,50.2,214.8,622.3,1550.6,2271.7,
3/12/2024 13:30,3/13/2024 0:30,15,53.2,221.7,598.7,1382.7,1991.3,
3/12/2024 13:31,3/13/2024 0:31,15,54.1,223.1,571.5,1265.2,1803.4,
3/12/2024 13:32,3/13/2024 0:32,15,55,219.4,549,1174.3,1659.3,
3/12/2024 13:33,3/13/2024 0:33,15,55,214.1,525.1,1098.8,1543.6,
3/12/2024 13:34,3/13/2024 0:34,15,54.8,211.8,511.5,1051.5,1470.1,
3/12/2024 13:35,3/13/2024 0:35,15,54.9,208.3,492.1,997.9,1390,
3/12/2024 13:36,3/13/2024 0:36,15,54.7,205.1,482.5,961.3,1332.3,
3/12/2024 13:37,3/13/2024 0:37,15,54.4,205.8,484,970.8,1348,
3/12/2024 13:38,3/13/2024 0:38,15,54.6,213.9,513.3,1036.6,1442.3,
3/12/2024 13:39,3/13/2024 0:39,15,54.7,224.1,550.3,1114.7,1552,
3/12/2024 13:40,3/13/2024 0:40,15,54.7,225.6,568.2,1151.6,1603.7,
3/12/2024 13:41,3/13/2024 0:41,15,54.7,229.9,584.1,1198.9,1675.4,
3/12/2024 13:42,3/13/2024 0:42,15,55.7,238.7,598.5,1199.4,1664.9,
3/12/2024 13:43,3/13/2024 0:43,15,55.8,239,605.4,1208.2,1675.1,
3/12/2024 13:44,3/13/2024 0:44,15,55.5,238,602.6,1215.5,1690.4,
3/12/2024 13:45,3/13/2024 0:45,15,54.1,234.1,599.7,1252.3,1758.2,
3/12/2024 13:46,3/13/2024 0:46,15,50.8,225.9,640.8,1505.8,2177.2,
3/12/2024 13:47,3/13/2024 0:47,15,48.6,218.9,661.6,1658.7,2433.2,
3/12/2024 13:48,3/13/2024 0:48,15,51.1,222.7,611.6,1408.2,2026.3,
3/12/2024 13:49,3/13/2024 0:49,15,52.5,219.6,564.3,1214.1,1718.1,
3/12/2024 13:50,3/13/2024 0:50,15,52.4,212.4,522,1085.4,1522.3,
3/12/2024 13:51,3/13/2024 0:51,15,51.9,203.2,482.9,980.2,1365.7,
3/12/2024 13:52,3/13/2024 0:52,15,51.7,195.4,452.3,892.4,1233.4,
3/12/2024 13:53,3/13/2024 0:53,15,51.5,187.9,424.9,818.7,1123.7,
3/12/2024 13:54,3/13/2024 0:54,15,50.1,178.3,399.6,762.1,1042.9,
3/12/2024 13:55,3/13/2024 0:55,15,48.7,171.9,382.1,745.9,1027.8,
3/12/2024 13:56,3/13/2024 0:56,15,47.6,166.1,373.9,749.8,1041.1,
3/12/2024 13:57,3/13/2024 0:57,15,45.3,157.8,355.5,758.6,1071.4,
3/12/2024 13:58,3/13/2024 0:58,15,42.9,152.7,360.2,839.7,1212.1,
3/12/2024 13:59,3/13/2024 0:59,15,43.1,149.5,339.8,750,1068.6,
3/12/2024 14:00,3/13/2024 1:00,15,43.1,143.3,319.7,666.4,935.4,
3/12/2024 14:01,3/13/2024 1:01,15,42.9,139.8,301.6,604.5,839.5,
3/12/2024 14:02,3/13/2024 1:02,15,41.1,131.4,278.9,553.3,766.1,
3/12/2024 14:03,3/13/2024 1:03,15,40.3,127.6,268.5,537.5,746.1,
3/12/2024 14:04,3/13/2024 1:04,15,39.6,128.4,277.4,596.8,844.8,
3/12/2024 14:05,3/13/2024 1:05,15,39.4,129.6,279.9,586.2,824,
3/12/2024 14:06,3/13/2024 1:06,15,38.8,128.7,276.4,561.5,782.7,
3/12/2024 14:07,3/13/2024 1:07,15,38.8,128.3,276.2,549.2,760.9,
3/12/2024 14:08,3/13/2024 1:08,15,38.8,128.4,274.4,533.2,733.8,
3/12/2024 14:09,3/13/2024 1:09,15,38.5,128.4,270.7,517.2,708.3,
3/12/2024 14:10,3/13/2024 1:10,15,37.6,125,265.2,514.4,707.6,
3/12/2024 14:11,3/13/2024 1:11,15,36.9,123.6,264.8,524.3,725.5,
3/12/2024 14:12,3/13/2024 1:12,15,36.8,121.7,260.1,506.3,697.1,
3/12/2024 14:13,3/13/2024 1:13,15,35.3,117.6,252,503.3,698.2,
3/12/2024 14:14,3/13/2024 1:14,15,34.7,114.5,243.7,496.6,692.9,
3/12/2024 14:15,3/13/2024 1:15,15,34,108.5,228.7,449.2,620.2,
3/12/2024 14:16,3/13/2024 1:16,15,32.9,102.8,215.8,413.8,567.3,
3/12/2024 14:17,3/13/2024 1:17,15,32.2,98.4,204,385.2,525.7,
3/12/2024 14:18,3/13/2024 1:18,15,32.5,97.8,202.3,382.7,522.4,
3/12/2024 14:19,3/13/2024 1:19,15,35.8,109,224.1,430.2,590,
3/12/2024 14:20,3/13/2024 1:20,15,32.7,96.7,197,376.9,516.4,
3/12/2024 14:21,3/13/2024 1:21,15,30.8,91,183.3,347,473.9,
3/12/2024 14:22,3/13/2024 1:22,15,28.7,85.8,172.5,340,470,
3/12/2024 14:23,3/13/2024 1:23,15,28.3,86.3,183.4,418.5,601.2,
3/12/2024 14:24,3/13/2024 1:24,15,27.3,85.7,185.4,432.6,624.8,
3/12/2024 14:25,3/13/2024 1:25,15,26.5,80.1,171,371.8,527.8,
3/12/2024 14:26,3/13/2024 1:26,15,26.4,79,164.8,341.7,479,
3/12/2024 14:27,3/13/2024 1:27,15,26.6,79.1,161.5,319.9,442.8,
3/12/2024 14:28,3/13/2024 1:28,15,28.3,84.3,170.3,325.3,445.4,
3/12/2024 14:29,3/13/2024 1:29,15,27.6,82.2,165.4,324.3,447.6,
3/12/2024 14:30,3/13/2024 1:30,15,27.2,85.2,178.5,375.5,528.4,
3/12/2024 14:31,3/13/2024 1:31,15,27.9,89.1,184.9,365,504.8,
3/12/2024 14:32,3/13/2024 1:32,15,29.6,97,208.9,434.4,609.4,
3/12/2024 14:33,3/13/2024 1:33,15,31,105.8,232,500.6,709.1,
3/12/2024 14:34,3/13/2024 1:34,15,32.5,109.4,236.6,475,660,
3/12/2024 14:35,3/13/2024 1:35,15,32.4,111.6,243,490.2,682,
3/12/2024 14:36,3/13/2024 1:36,15,33.2,114.5,249.6,494.2,683.9,
3/12/2024 14:37,3/13/2024 1:37,15,32.8,114.5,249.2,491.2,678.8,
3/12/2024 14:38,3/13/2024 1:38,15,33.7,119.4,261,502.1,689,
3/12/2024 14:39,3/13/2024 1:39,15,34,120.2,266.1,522.7,721.5,
3/12/2024 14:40,3/13/2024 1:40,15,34.4,120.1,260.2,500.1,686,
3/12/2024 14:41,3/13/2024 1:41,15,34,115.7,247,482.3,664.8,
3/12/2024 14:42,3/13/2024 1:42,15,34.3,113.6,241.2,445.6,604,
3/12/2024 14:43,3/13/2024 1:43,15,32.1,106.2,224.6,436.5,600.7,
3/12/2024 14:44,3/13/2024 1:44,15,31.7,105,221.5,433.6,598,
3/12/2024 14:45,3/13/2024 1:45,15,30.7,100.3,215.2,440.3,615,
3/12/2024 14:46,3/13/2024 1:46,15,29.8,95.3,206.8,457.1,651.5,
3/12/2024 14:47,3/13/2024 1:47,15,29.1,92.4,201,448.3,640.3,
3/12/2024 14:48,3/13/2024 1:48,15,28.8,90.1,191.9,399.8,561.1,
3/12/2024 14:49,3/13/2024 1:49,15,28.1,87.2,183.5,375.6,524.7,
3/12/2024 14:50,3/13/2024 1:50,15,28.2,85.9,177.9,350.2,483.9,
3/12/2024 14:51,3/13/2024 1:51,15,27.7,83.9,171.5,320.4,435.7,
3/12/2024 14:52,3/13/2024 1:52,15,27.4,81.5,164.1,300,405.4,
3/12/2024 14:53,3/13/2024 1:53,15,26.7,78.4,157.6,287.2,387.6,
3/12/2024 14:54,3/13/2024 1:54,15,26,76.6,153.3,280.4,378.9,
3/12/2024 14:55,3/13/2024 1:55,15,25.2,74.3,148.5,266.7,358.2,
3/12/2024 14:56,3/13/2024 1:56,15,24.7,71.7,143.3,256.2,343.5,
3/12/2024 14:57,3/13/2024 1:57,15,24.8,70.7,141.6,251.7,337,
3/12/2024 14:58,3/13/2024 1:58,15,24.5,71,139.2,247,330.5,
3/12/2024 14:59,3/13/2024 1:59,15,24.4,70.6,139.5,245.5,327.5,
3/12/2024 15:00,3/13/2024 2:00,15,24.6,71.2,140,244.8,326,
3/12/2024 15:01,3/13/2024 2:01,15,24.3,69.1,136.8,241.9,323.3,
3/12/2024 15:02,3/13/2024 2:02,15,24.1,68.1,134.3,235.9,314.4,
3/12/2024 15:03,3/13/2024 2:03,15,24.3,67.9,132.1,231.3,308.1,
3/12/2024 15:04,3/13/2024 2:04,15,24.2,67.8,131.8,230.7,307.2,
3/12/2024 15:05,3/13/2024 2:05,15,24.3,69.6,137.9,244.5,327.1,
3/12/2024 15:06,3/13/2024 2:06,15,26.4,80,161.9,295.2,398.4,
3/12/2024 15:07,3/13/2024 2:07,15,31,100.8,211.2,386.9,522.9,
3/12/2024 15:08,3/13/2024 2:08,15,36.6,128,274.8,504.2,681.7,
3/12/2024 15:09,3/13/2024 2:09,15,41.6,153.6,337.8,617.8,834.5,
3/12/2024 15:10,3/13/2024 2:10,15,45.4,172.9,385.4,709.1,959.7,
3/12/2024 15:11,3/13/2024 2:11,15,48.6,188.1,424.8,779,1053.1,
3/12/2024 15:12,3/13/2024 2:12,15,49.9,196.5,445.9,812.8,1096.7,
3/12/2024 15:13,3/13/2024 2:13,15,50.5,198.5,451.7,819,1103.1,
3/12/2024 15:14,3/13/2024 2:14,15,50.4,195.4,438.4,790,1061.9,
3/12/2024 15:15,3/13/2024 2:15,15,49.1,188.2,412.8,741,994.9,
3/12/2024 15:16,3/13/2024 2:16,15,45.1,172.3,399.5,841.9,1185.1,
3/12/2024 15:17,3/13/2024 2:17,15,38.8,155.3,429.5,1255.6,1898.4,
3/12/2024 15:18,3/13/2024 2:18,15,40.7,162,446.3,1263.4,1899.1,
3/12/2024 15:19,3/13/2024 2:19,15,35,132,575.5,2223.5,3507.1,
3/12/2024 15:20,3/13/2024 2:20,15,36,140.4,582.9,2150.5,3371.3,
3/12/2024 15:21,3/13/2024 2:21,15,40.4,168.1,524.7,1616.9,2466.7,
3/12/2024 15:22,3/13/2024 2:22,15,39.4,163.7,486,1466.3,2229.2,
3/12/2024 15:23,3/13/2024 2:23,15,40,158,431.2,1179.5,1761.5,
3/12/2024 15:24,3/13/2024 2:24,15,38,144.1,385.2,1051.9,1570.4,
3/12/2024 15:25,3/13/2024 2:25,15,37.8,139.8,357.9,943.6,1399.1,
3/12/2024 15:26,3/13/2024 2:26,15,36.9,141,370.3,1061.1,1598.7,
3/12/2024 15:27,3/13/2024 2:27,15,34.9,135.2,380.2,1167.9,1781.1,
3/12/2024 15:28,3/13/2024 2:28,15,33.5,120.7,320.8,948.7,1437.4,
3/12/2024 15:29,3/13/2024 2:29,15,32.1,116.1,299.8,905.2,1376.4,
3/12/2024 15:30,3/13/2024 2:30,15,31.8,113.4,287.1,846.2,1281.4,
3/12/2024 15:31,3/13/2024 2:31,15,31,108.5,266.9,748.1,1122.6,
3/12/2024 15:32,3/13/2024 2:32,15,32,113,280.2,797.7,1200.4,
3/12/2024 15:33,3/13/2024 2:33,15,31.6,118.6,317.7,997.1,1526.1,
3/12/2024 15:34,3/13/2024 2:34,15,33.8,122.3,307.4,860.4,1290.7,
3/12/2024 15:35,3/13/2024 2:35,15,36,122.7,288.6,716,1048.2,
3/12/2024 15:36,3/13/2024 2:36,15,37.7,127.7,299.3,740.7,1084,
3/12/2024 15:37,3/13/2024 2:37,15,41,137.5,318.6,761.5,1105.7,
3/12/2024 15:38,3/13/2024 2:38,15,42.9,143.8,330.5,764.9,1102.4,
3/12/2024 15:39,3/13/2024 2:39,15,42.2,156.4,397.3,1071.8,1596.4,
3/12/2024 15:40,3/13/2024 2:40,15,42.3,152.3,372.2,944.3,1389,
3/12/2024 15:41,3/13/2024 2:41,15,42.5,144.5,346.6,847.9,1237.6,
3/12/2024 15:42,3/13/2024 2:42,15,40.5,139.5,339.3,916.3,1365.1,
3/12/2024 15:43,3/13/2024 2:43,15,40.6,142.3,347,942.3,1405.5,
3/12/2024 15:44,3/13/2024 2:44,15,42.4,141.9,327.9,800.2,1167.4,
3/12/2024 15:45,3/13/2024 2:45,15,43.2,143.3,331.5,796.1,1157.2,
3/12/2024 15:46,3/13/2024 2:46,15,43.3,151.6,371,977.9,1449.8,
3/12/2024 15:47,3/13/2024 2:47,15,44.1,160.3,403.9,1088.8,1621.6,
3/12/2024 15:48,3/13/2024 2:48,15,49.2,171.9,406.7,956.2,1383.1,
3/12/2024 15:49,3/13/2024 2:49,15,52.1,181,413.2,901.8,1281.1,
3/12/2024 15:50,3/13/2024 2:50,15,54,187.4,432.3,925.9,1308.9,
3/12/2024 15:51,3/13/2024 2:51,15,56,194.9,445.9,935.5,1315.4,
3/12/2024 15:52,3/13/2024 2:52,15,56.8,201.3,461.7,955.8,1339.1,
3/12/2024 15:53,3/13/2024 2:53,15,55.7,202.2,478.2,1043.5,1482.1,
3/12/2024 15:54,3/13/2024 2:54,15,50.5,175.6,519.4,1395.4,2076.3,
3/12/2024 15:55,3/13/2024 2:55,15,44.1,181.2,735.8,2306.5,3528.2,
3/12/2024 15:56,3/13/2024 2:56,15,46.4,194.2,700,2108.7,3204.3,
3/12/2024 15:57,3/13/2024 2:57,15,50.3,203,579.9,1549.1,2302.6,
3/12/2024 15:58,3/13/2024 2:58,15,53.5,201.6,505.1,1189.9,1721.9,
3/12/2024 15:59,3/13/2024 2:59,15,54.3,192.6,445.4,972.6,1381.8,
3/12/2024 16:00,3/13/2024 3:00,15,54.5,187.5,424.2,890.3,1251.8,
3/12/2024 16:01,3/13/2024 3:01,15,55.1,184.9,407.7,835.1,1166.6,
3/12/2024 16:02,3/13/2024 3:02,15,55.8,185.2,402,802.9,1113.7,
3/12/2024 16:03,3/13/2024 3:03,15,56,188.3,409.7,809.2,1119,
3/12/2024 16:04,3/13/2024 3:04,15,56.3,191.2,418.4,829.8,1148.7,
3/12/2024 16:05,3/13/2024 3:05,15,57.4,197.7,438.3,869.7,1204.1,
3/12/2024 16:06,3/13/2024 3:06,15,57.8,203.9,454,900.6,1246.8,
3/12/2024 16:07,3/13/2024 3:07,15,58,204.8,457.7,905.3,1252.2,
3/12/2024 16:08,3/13/2024 3:08,15,58,205,458,901.2,1244.7,
3/12/2024 16:09,3/13/2024 3:09,15,58.2,203.5,455.3,885.9,1219.6,
3/12/2024 16:10,3/13/2024 3:10,15,58.4,203.3,448.3,864.8,1187.6,
3/12/2024 16:11,3/13/2024 3:11,15,58.6,202,442.3,843.8,1154.8,
3/12/2024 16:12,3/13/2024 3:12,15,59.2,201.2,437.3,822.9,1121.5,
3/12/2024 16:13,3/13/2024 3:13,15,59.1,198.8,422.9,788.2,1071.2,
3/12/2024 16:14,3/13/2024 3:14,15,58.6,193.7,409.8,760.3,1031.7,
3/12/2024 16:15,3/13/2024 3:15,15,57.4,186.2,390.1,714.7,966.1,
3/12/2024 16:16,3/13/2024 3:16,15,56.9,177.8,368,666.3,897.3,
3/12/2024 16:17,3/13/2024 3:17,15,56.8,175.2,360.5,640.9,857.8,
3/12/2024 16:18,3/13/2024 3:18,15,56.5,173.2,355.4,652,881.7,
3/12/2024 16:19,3/13/2024 3:19,15,57.2,172.7,350.8,625.9,838.9,
3/12/2024 16:20,3/13/2024 3:20,15,57.4,169.1,340.9,627.1,848.8,
3/12/2024 16:21,3/13/2024 3:21,15,57.7,165.9,340.4,700.8,980.5,
3/12/2024 16:22,3/13/2024 3:22,15,63.9,174.4,340.4,640.2,872.6,
3/12/2024 16:23,3/13/2024 3:23,15,73.5,189.2,353.8,650,879.7,
3/12/2024 16:24,3/13/2024 3:24,15,85.1,215.7,392.9,745.9,1019.7,
3/12/2024 16:25,3/13/2024 3:25,15,96.9,248.8,427.5,731.7,967.4,
3/12/2024 16:26,3/13/2024 3:26,15,104.1,281.5,466.6,749.7,968.8,
3/12/2024 16:27,3/13/2024 3:27,15,108.6,309.1,500.2,754.3,950.7,
3/12/2024 16:28,3/13/2024 3:28,15,110.1,329.8,531,772.4,958.6,
3/12/2024 16:29,3/13/2024 3:29,15,110.7,347.9,562.7,798.1,979.4,
3/12/2024 16:30,3/13/2024 3:30,15,110.4,366.6,603.2,842.2,1026.2,
3/12/2024 16:31,3/13/2024 3:31,15,109.8,379.8,630.1,875,1063.5,
3/12/2024 16:32,3/13/2024 3:32,15,110,379.7,632.8,882.5,1074.6,
3/12/2024 16:33,3/13/2024 3:33,15,109.8,372.8,621.2,869.3,1060.3,
3/12/2024 16:34,3/13/2024 3:34,15,109.3,359.4,601.6,852.3,1045.3,
3/12/2024 16:35,3/13/2024 3:35,15,108.3,339.6,572,821.1,1013,
3/12/2024 16:36,3/13/2024 3:36,15,106.9,317.7,533.5,777.9,966.3,
3/12/2024 16:37,3/13/2024 3:37,15,104.9,294,494.7,735.7,921.6,
3/12/2024 16:38,3/13/2024 3:38,15,101.6,273.7,463.6,701.3,885,
3/12/2024 16:39,3/13/2024 3:39,15,98.1,257.4,438.6,671.7,851.7,
3/12/2024 16:40,3/13/2024 3:40,15,93.4,237.4,410.6,645.7,827.5,
3/12/2024 16:41,3/13/2024 3:41,15,90.2,226,389.4,617.6,794.1,
3/12/2024 16:42,3/13/2024 3:42,15,87,217.6,380.6,614.2,794.8,
3/12/2024 16:43,3/13/2024 3:43,15,84.7,212.3,373.1,604.5,783.4,
3/12/2024 16:44,3/13/2024 3:44,15,81.8,205.3,365.9,605.1,790.1,
3/12/2024 16:45,3/13/2024 3:45,15,75,192.2,362.4,701.1,964,
3/12/2024 16:46,3/13/2024 3:46,15,64.4,184,395.5,951.9,1384.5,
3/12/2024 16:47,3/13/2024 3:47,15,63.4,185.3,405.4,966.2,1402.1,
3/12/2024 16:48,3/13/2024 3:48,15,68.1,190,391.3,837.5,1184,
3/12/2024 16:49,3/13/2024 3:49,15,65.5,186.8,402.2,914.8,1313,
3/12/2024 16:50,3/13/2024 3:50,15,64.2,190.1,411.8,936.9,1345,
3/12/2024 16:51,3/13/2024 3:51,15,60.2,185.4,420.8,1042.3,1525.5,
3/12/2024 16:52,3/13/2024 3:52,15,53.4,174.6,442,1263.1,1902.1,
3/12/2024 16:53,3/13/2024 3:53,15,55,175.3,427.4,1166.3,1741.2,
3/12/2024 16:54,3/13/2024 3:54,15,60.7,181.7,403.5,948.9,1372.7,
3/12/2024 16:55,3/13/2024 3:55,15,63.1,181.9,385.6,836.7,1187,
3/12/2024 16:56,3/13/2024 3:56,15,64.2,181.8,373.2,778.1,1092.4,
3/12/2024 16:57,3/13/2024 3:57,15,65.2,182.2,365.1,727.8,1009.3,
3/12/2024 16:58,3/13/2024 3:58,15,65.8,179.9,356.7,690.9,950.2,
3/12/2024 16:59,3/13/2024 3:59,15,66,178.5,349.7,666.8,912.6,
3/12/2024 17:00,3/13/2024 4:00,15,66.4,178.3,348.2,653,889.3,
3/12/2024 17:01,3/13/2024 4:01,15,66.7,177.2,344.8,638.2,865.5,
3/12/2024 17:02,3/13/2024 4:02,15,66.6,177,340.8,623.7,842.9,
3/12/2024 17:03,3/13/2024 4:03,15,66.4,175.8,337.3,617.2,834,
3/12/2024 17:04,3/13/2024 4:04,15,66.3,175.3,332.3,604.6,815.6,
3/12/2024 17:05,3/13/2024 4:05,15,66.1,171.5,327.5,589.9,793.2,
3/12/2024 17:06,3/13/2024 4:06,15,65.4,169.8,324.2,579.9,778,
3/12/2024 17:07,3/13/2024 4:07,15,65.4,167.9,317,561.8,751.4,
3/12/2024 17:08,3/13/2024 4:08,15,64.7,163.9,307.2,543.7,726.9,
3/12/2024 17:09,3/13/2024 4:09,15,64.1,163.1,302.1,528.6,703.9,
3/12/2024 17:10,3/13/2024 4:10,15,63.6,159.8,296.5,517.4,688.4,
3/12/2024 17:11,3/13/2024 4:11,15,63.3,157,289.7,506.6,674.6,
3/12/2024 17:12,3/13/2024 4:12,15,62.7,154.2,284.3,494.4,657.1,
3/12/2024 17:13,3/13/2024 4:13,15,62.2,153.9,282.1,486.3,644.5,
3/12/2024 17:14,3/13/2024 4:14,15,61.7,151.9,277.1,477.5,632.7,
3/12/2024 17:15,3/13/2024 4:15,15,61.3,161.8,312.4,575.7,779.8,
3/12/2024 17:16,3/13/2024 4:16,15,59.8,158,309.4,601.6,828.2,
3/12/2024 17:17,3/13/2024 4:17,15,60.4,147.7,270.5,464.6,614.9,
3/12/2024 17:18,3/13/2024 4:18,15,59,142.7,258.5,449.2,596.9,
3/12/2024 17:19,3/13/2024 4:19,15,57.9,139.4,254.3,460.7,620.8,
3/12/2024 17:20,3/13/2024 4:20,15,53.2,146.3,306.8,719.1,1039.7,
3/12/2024 17:21,3/13/2024 4:21,15,47.5,168.8,447.5,1295.5,1955.4,
3/12/2024 17:22,3/13/2024 4:22,15,52.3,172.4,420.9,1072.1,1578.3,
3/12/2024 17:23,3/13/2024 4:23,15,55.5,167.4,365.1,819.8,1173.1,
3/12/2024 17:24,3/13/2024 4:24,15,56.4,161.6,336.8,705.7,992,
3/12/2024 17:25,3/13/2024 4:25,15,57.2,159.7,325.3,652,905.5,
3/12/2024 17:26,3/13/2024 4:26,15,57.8,157.9,316.6,615.8,848,
3/12/2024 17:27,3/13/2024 4:27,15,58.5,158.3,313.1,600.4,823.2,
3/12/2024 17:28,3/13/2024 4:28,15,59.5,162,318,602.4,823,
3/12/2024 17:29,3/13/2024 4:29,15,59.8,162.8,323.4,608.9,830.2,
3/12/2024 17:30,3/13/2024 4:30,15,60.1,164,324.8,607.3,826.2,
3/12/2024 17:31,3/13/2024 4:31,15,60.5,165.1,327.9,611,830.4,
3/12/2024 17:32,3/13/2024 4:32,15,60.5,166.8,326.8,609.4,828.4,
3/12/2024 17:33,3/13/2024 4:33,15,60.2,163.4,326,607.4,825.5,
3/12/2024 17:34,3/13/2024 4:34,15,60,163.4,324,596.9,808.4,
3/12/2024 17:35,3/13/2024 4:35,15,59.8,162.6,319.5,588.6,797.1,
3/12/2024 17:36,3/13/2024 4:36,15,59.3,162,316.7,579.8,783.7,
3/12/2024 17:37,3/13/2024 4:37,15,56.4,154.6,308.3,625.4,871.4,
3/12/2024 17:38,3/13/2024 4:38,15,57.9,157.9,305.3,561.3,759.6,
3/12/2024 17:39,3/13/2024 4:39,15,57.6,153.7,298.9,552.7,749.3,
3/12/2024 17:40,3/13/2024 4:40,15,55.4,151.6,302.7,601.9,834,
3/12/2024 17:41,3/13/2024 4:41,15,54.5,146.3,291,578.4,801.3,
3/12/2024 17:42,3/13/2024 4:42,15,54,144.8,286,573.1,795.9,
3/12/2024 17:43,3/13/2024 4:43,15,52.1,144.6,299.3,681.4,978.3,
3/12/2024 17:44,3/13/2024 4:44,15,49.8,146.1,324.3,812.9,1193,
3/12/2024 17:45,3/13/2024 4:45,15,49.9,142.2,309.9,753.6,1098.6,
3/12/2024 17:46,3/13/2024 4:46,15,49.4,140.6,302.1,742.7,1085.3,
3/12/2024 17:47,3/13/2024 4:47,15,51.7,141,290.3,637.6,907.5,
3/12/2024 17:48,3/13/2024 4:48,15,52.3,139.7,279.3,566.7,789.8,
3/12/2024 17:49,3/13/2024 4:49,15,52,135.5,266.1,524.3,724.7,
3/12/2024 17:50,3/13/2024 4:50,15,51.4,132.7,255.4,497.1,684.6,
3/12/2024 17:51,3/13/2024 4:51,15,51.4,131.6,248.6,467.6,637.3,
3/12/2024 17:52,3/13/2024 4:52,15,51.5,129.8,245.9,449,606.3,
3/12/2024 17:53,3/13/2024 4:53,15,50.8,126.5,238.3,430.4,579.3,
3/12/2024 17:54,3/13/2024 4:54,15,50.5,125.4,234.7,420.1,563.8,
3/12/2024 17:55,3/13/2024 4:55,15,50,122.1,226.5,401.7,537.4,
3/12/2024 17:56,3/13/2024 4:56,15,49.3,119.9,220.9,389.2,519.5,
3/12/2024 17:57,3/13/2024 4:57,15,48.3,116.9,215.9,377.9,503.4,
3/12/2024 17:58,3/13/2024 4:58,15,47.7,114,207.5,361.9,481.4,
3/12/2024 17:59,3/13/2024 4:59,15,46.5,111.5,202.6,352.2,468.1,
3/12/2024 18:00,3/13/2024 5:00,15,46.3,111.6,204.8,369.5,497.1,
3/12/2024 18:01,3/13/2024 5:01,15,44.5,143.4,357.3,1011.3,1520.2,
3/12/2024 18:02,3/13/2024 5:02,15,44.2,140.3,338.4,925.7,1382.6,
3/12/2024 18:03,3/13/2024 5:03,15,45.7,130.7,281.7,654.3,943.9,
3/12/2024 18:04,3/13/2024 5:04,15,44.8,120.6,247,531.3,752.2,
3/12/2024 18:05,3/13/2024 5:05,15,43.6,111.8,220.1,445,619.5,
3/12/2024 18:06,3/13/2024 5:06,15,42.1,103.9,198,383.3,527.1,
3/12/2024 18:07,3/13/2024 5:07,15,45.6,109.9,208,384.7,521.6,
3/12/2024 18:08,3/13/2024 5:08,15,51.3,124.3,231.6,419.5,565.1,
3/12/2024 18:09,3/13/2024 5:09,15,50.7,121.7,224.4,399.5,535.3,
3/12/2024 18:10,3/13/2024 5:10,15,50.2,121,223,390,519.3,
3/12/2024 18:11,3/13/2024 5:11,15,56,146.2,275.1,487.4,651.8,
3/12/2024 18:12,3/13/2024 5:12,15,56.6,157.2,311.2,579.9,788.2,
3/12/2024 18:13,3/13/2024 5:13,15,55.9,172.4,369.7,723.4,997.5,
3/12/2024 18:14,3/13/2024 5:14,15,59,209.2,493.4,1016.5,1422.1,
3/12/2024 18:15,3/13/2024 5:15,15,58.8,239.8,626,1356.2,1922.5,
3/12/2024 18:16,3/13/2024 5:16,15,56.6,243.4,693.8,1556.3,2225.3,
